brand,model_year,price,fuel_type,engine_size,co2_emission,transmission,color
Audi,2022,39900.005620303404,Hybrid,,113.84688625325795,Manual,Gray
Honda,2012,26967.55203456949,Diesel,2.9,109.58040766685977,Manual,Black
Honda,2011,27644.41374037577,Diesel,3.7,108.06643671665755,Manual,Blue
Tesla,2002,,Electric,1.7,87.34387608927075,Automatic,Blue
BMW,2017,29513.576145272007,Petrol,4.7,146.87042610753417,Manual,Yellow
Honda,2020,36141.370958728934,Diesel,1.3,114.7748438656077,Automatic,Yellow
Tesla,2012,28268.369354462146,Petrol,3.4,149.174495825245,Automatic,Red
Mercedes,2014,21517.281399534833,Petrol,4.9,90.4687804921787,Manual,Black
Tesla,2009,40836.26292220296,Hybrid,3.9,100.82149790093186,Manual,Blue
Mercedes,2000,45321.796037473774,Petrol,3.7,93.79098609283227,Automatic,Gray
Hyundai,2005,17459.72057042368,Hybrid,5.0,119.23883313401478,Automatic,Yellow
Honda,2008,33841.45837366684,Hybrid,4.2,99.70353720638738,Manual,Yellow
Tesla,2009,35977.105502307844,Electric,4.9,152.34174132216606,Manual,Gray
Tesla,2014,31946.85238446172,Petrol,3.8,52.38020640840067,Manual,Red
Tesla,2008,42591.05615517073,Diesel,3.7,170.6693750298463,Automatic,Blue
Audi,2022,19264.836162335447,Diesel,4.1,110.94857481348491,Automatic,Black
Tesla,2013,25490.351297921923,Diesel,1.8,96.76644423559645,Manual,Red
Audi,2010,30854.499204318625,Electric,4.2,175.26717919006245,Automatic,Red
Volkswagen,2006,37358.97340387929,Hybrid,4.9,116.98541150097458,Automatic,Yellow
Hyundai,2001,39658.5091329258,Hybrid,3.4,111.08038835840236,Manual,White
Volkswagen,2013,20352.92210688674,Diesel,1.0,101.4812116056784,Automatic,Red
Chevrolet,2005,15789.27652443622,Hybrid,1.3,112.07109609200883,Automatic,White
Volkswagen,2004,36236.509470848,Hybrid,1.9,134.5967675290509,Manual,Yellow
BMW,2004,30932.518623088945,Electric,3.0,135.5458803519876,Manual,Yellow
Mercedes,2018,31314.994062539583,Petrol,2.7,84.28476339607838,Manual,White
BMW,2018,36430.64037448722,Petrol,4.9,84.90663016491206,Automatic,Green
Toyota,2005,23520.472451385434,Electric,4.8,150.8407163164716,Automatic,Blue
Volkswagen,2009,28081.325704568622,Electric,2.6,104.16537729583935,Automatic,Gray
Honda,2022,34189.53293632318,Hybrid,4.2,118.25907870298735,Manual,Black
Ford,2013,22393.464123114474,Electric,3.5,123.64672719442393,Manual,Green
Volkswagen,2016,25661.13427749798,Hybrid,2.0,164.02845644946655,Automatic,Red
Hyundai,2002,30838.810725765055,Petrol,4.7,159.69380480847866,Automatic,Green
Volkswagen,2000,34188.32375756596,Electric,2.0,130.25154058797162,Automatic,Blue
Audi,2009,18429.641603928285,Hybrid,4.5,99.7526461441565,Automatic,Black
Toyota,2002,,Petrol,3.6,189.436923756908,Manual,Red
Tesla,2004,33494.48817944054,Petrol,3.5,141.023500158447,Manual,Gray
Toyota,2018,23261.91009866076,Diesel,4.4,161.01139496493386,Manual,Gray
Toyota,2009,47993.795777607345,Petrol,3.0,112.84845305543884,Automatic,White
Mercedes,2015,22395.649505805995,Electric,4.4,85.31259490977516,Manual,White
Ford,2000,35876.133965747395,Electric,3.2,135.26798543561753,Manual,Yellow
Toyota,2005,32220.35345812603,Hybrid,4.9,120.50245563607363,Automatic,Black
Mercedes,2008,26691.183918595798,Electric,3.6,169.55663833174708,Automatic,Red
Tesla,2004,,Petrol,2.5,116.95934819467878,Automatic,White
BMW,2013,,Hybrid,4.1,106.62001086061085,Manual,Blue
Tesla,2009,52837.46481871055,Petrol,3.0,158.50232423533464,Manual,Green
Honda,2001,18411.65829283328,Diesel,4.2,107.44755150004138,Manual,Green
Toyota,2004,10000.0,Hybrid,4.3,111.73330026819471,Manual,Green
Toyota,2000,21918.860681299742,Diesel,,73.66634155867342,Automatic,Yellow
BMW,2009,29758.992128185106,Hybrid,4.5,153.82780684032903,Automatic,White
Hyundai,2021,35323.91850682868,Electric,2.6,114.67100546054458,Manual,Black
Toyota,2008,30771.728197058714,Petrol,1.2,84.66999524918711,Manual,Blue
Ford,2002,28782.467982498893,Hybrid,3.7,154.75930057356783,Automatic,Gray
Chevrolet,2014,42293.34732419455,Electric,4.1,112.01244463973285,Manual,Blue
Toyota,2003,23672.93920728788,Electric,1.3,174.54263652333555,Manual,Green
Chevrolet,2012,43300.14451453299,Electric,4.1,158.30197953003668,Automatic,Black
Tesla,2005,34964.27271703273,Diesel,3.6,83.78786633622644,Manual,Gray
Volkswagen,2019,41996.8735038438,Electric,1.5,141.6783002876288,Manual,Red
Hyundai,2016,22456.64494267402,Hybrid,3.2,151.53102027193933,Automatic,Black
Mercedes,2022,27182.423492925034,Diesel,1.4,69.70734239225445,Manual,White
Audi,2004,18309.99979479573,Petrol,2.3,112.239621621155,Manual,Black
Hyundai,2014,32401.561910180033,Electric,4.2,103.88749378990762,Manual,Black
Audi,2007,32567.459881303508,Hybrid,1.4,152.61278585215905,Automatic,Black
Tesla,2004,46068.04587431022,Hybrid,2.8,92.94175716286216,Manual,Gray
Hyundai,2012,,Diesel,3.4,127.94582937398218,Manual,Black
Mercedes,2000,17861.844821553626,Petrol,4.8,178.0443184621509,Manual,Red
Audi,2000,37553.547835304504,Diesel,3.9,59.130127639885316,Manual,Black
BMW,2006,22693.34597995309,Electric,,122.86545669308215,Manual,White
Ford,2021,19843.99666010274,Petrol,4.9,123.87649189092724,Manual,Yellow
Hyundai,2004,35615.8404461096,Petrol,2.9,50.0,Manual,Green
Tesla,2013,23857.041551981827,Petrol,2.5,69.75157405370679,Automatic,Blue
Toyota,2014,25208.792026908137,Diesel,1.5,146.01151891210262,Manual,Gray
Mercedes,2020,41219.90235286075,Hybrid,4.7,118.30641976858459,Manual,White
Audi,2016,34108.48230488522,Diesel,3.3,125.86895061691767,Automatic,Red
Audi,2017,34776.125431506196,Hybrid,5.0,115.62337459408116,Automatic,Black
Ford,2006,18988.525178270578,Diesel,1.7,157.34525242861656,Manual,Gray
Audi,2021,35644.355739697276,Hybrid,3.2,192.09729716031615,Automatic,Green
Chevrolet,2017,27780.57033336748,Hybrid,1.4,153.435067546943,Manual,Gray
Honda,2018,26447.104036972956,Petrol,3.1,50.0,Manual,Gray
Chevrolet,2019,33267.95864365796,Hybrid,4.6,118.91445130571294,Automatic,Green
Audi,2006,30066.520841825077,Electric,1.4,162.3951192892015,Automatic,Green
Mercedes,2007,18293.755203264504,Electric,2.1,107.12946895567686,Manual,White
Hyundai,2012,37616.01901048301,Hybrid,3.7,162.61545406136506,Automatic,Green
Tesla,2017,38380.36347668787,Hybrid,1.3,109.89012044357408,Automatic,Yellow
Toyota,2010,25301.219037817,Hybrid,2.8,82.43280174756302,Automatic,Yellow
Hyundai,2008,34871.29243922488,Hybrid,2.3,141.62788162989,Automatic,Blue
BMW,2022,37308.00569347394,Petrol,4.4,133.73257667290906,Automatic,Blue
Hyundai,2000,15050.645954083724,Electric,1.2,101.96326596161472,Automatic,Green
Hyundai,2021,25878.12346408818,Petrol,4.5,159.02348489674102,Automatic,Red
Tesla,2007,,Electric,3.8,64.35614878030401,Manual,Green
Ford,2020,,Hybrid,2.2,151.56023270419558,Manual,White
Audi,2011,33572.048772653,Electric,1.8,103.6041046417212,Manual,White
Ford,2001,24757.747727444526,Electric,4.8,172.76208457111363,Automatic,White
BMW,2014,28798.107940043617,Diesel,3.2,144.52738025507728,Manual,Green
Volkswagen,2020,27054.980115557464,Diesel,2.4,109.6341035223952,Manual,Black
Toyota,2017,13677.268525289674,Hybrid,1.2,91.0167020358983,Manual,White
Chevrolet,2016,40402.60488194503,Petrol,1.7,71.40190383624117,Automatic,White
Toyota,2014,32041.39934235678,Diesel,3.4,117.67043744925584,Automatic,Gray
Audi,2019,,Hybrid,3.1,121.67070485147019,Automatic,Green
Toyota,2019,28897.697493589763,Petrol,4.0,151.58362823239895,Automatic,Green
Honda,2008,35661.845334238926,Diesel,4.3,98.35401565901822,Automatic,Yellow
Chevrolet,2002,,Electric,2.6,130.93198891055212,Automatic,Gray
BMW,2019,22997.03203770017,Diesel,1.4,109.31051266048202,Manual,Yellow
Audi,2018,31703.738721556987,Hybrid,4.2,164.95511011006562,Automatic,Gray
Mercedes,2017,38924.58291854888,Diesel,3.2,116.1518863693713,Manual,White
BMW,2019,10719.826056802573,Diesel,4.9,98.06304319187126,Automatic,White
Honda,2007,37968.57871295172,Petrol,4.2,84.00918793414506,Automatic,Green
Chevrolet,2000,24335.860465404043,Petrol,2.3,106.41816243893075,Manual,Gray
Tesla,2014,27707.397544510193,Electric,2.7,112.99381655980687,Automatic,Red
Honda,2018,30270.49356985084,Hybrid,1.9,114.05643173950546,Manual,Red
BMW,2009,21161.292033817197,Electric,3.0,132.77520723150374,Manual,Blue
Audi,2011,20077.9258620775,Electric,3.8,110.02332836615523,Manual,Black
Volkswagen,2005,31660.35099485118,Diesel,3.4,95.04743740023648,Manual,Black
Audi,2012,45158.760364421534,Electric,2.4,107.3878082338855,Manual,Blue
Chevrolet,2003,22430.457578723992,Petrol,4.3,113.44495064332503,Manual,Yellow
Volkswagen,2012,22367.537036212125,Electric,1.4,103.00514540256377,Automatic,Gray
Ford,2016,20210.101076834755,Hybrid,1.6,71.68723201586882,Automatic,Gray
Chevrolet,2000,28195.55765863663,Electric,2.6,74.4130976917186,Manual,White
Chevrolet,2004,22138.855636799424,Hybrid,3.8,61.31979203021105,Automatic,Yellow
Honda,2016,22311.073775447887,Hybrid,3.8,125.08567633020299,Automatic,Black
Audi,2017,31681.39613962601,Electric,2.5,133.5369892315718,Manual,White
BMW,2006,18443.65259432435,Electric,3.8,94.77982452005011,Manual,White
Tesla,2015,42978.472263140735,Electric,1.2,134.5587777397771,Manual,Black
Toyota,2007,20593.881053347715,Hybrid,2.2,108.46648061850617,Manual,Gray
Hyundai,2011,39051.50195974952,Petrol,3.8,115.59877500945315,Manual,Yellow
Tesla,2013,45783.85256456073,Diesel,1.7,80.86808951338006,Manual,Red
Toyota,2018,39584.703707917666,Electric,1.9,157.40395191891912,Manual,Gray
Ford,2010,38590.30780503338,Diesel,1.3,167.8491552780563,Manual,Gray
BMW,2011,36369.283381103465,Electric,2.5,129.70384418668263,Manual,White
Audi,2012,31710.172380390686,Hybrid,4.3,97.20715044742349,Manual,White
Mercedes,2007,39430.429703419475,Hybrid,,122.84756221382312,Automatic,Yellow
Chevrolet,2000,27915.32196947043,Diesel,4.4,96.73651828300177,Manual,White
Tesla,2008,36921.7751605801,Petrol,1.1,79.84279691656641,Automatic,Black
Toyota,2001,38862.24469517582,Hybrid,5.0,141.10479168545405,Manual,Black
Mercedes,2013,34068.098725151314,Diesel,3.0,90.11687008824266,Automatic,Blue
Tesla,2012,27845.625035087185,Hybrid,4.5,94.4859472478573,Automatic,White
BMW,2015,,Electric,4.6,53.46045964055605,Automatic,Black
Audi,2001,27045.25803059218,Diesel,3.1,151.90374944475536,Manual,Blue
Volkswagen,2003,25649.429741588927,Diesel,1.2,165.22873119635756,Manual,Yellow
Tesla,2011,36301.36122748324,Electric,3.4,142.08150366220522,Manual,Green
Tesla,2015,31169.618070089757,Diesel,2.3,144.34659712336406,Automatic,White
Audi,2009,36206.181182840315,Electric,1.8,79.82644033408619,Manual,White
Ford,2002,31220.701135405016,Petrol,1.7,112.16391737038524,Manual,Red
Honda,2003,,Electric,3.2,141.83203035869406,Automatic,Black
Tesla,2005,,Petrol,1.4,90.77135815877485,Automatic,Blue
Audi,2022,28703.15311794066,Diesel,4.3,107.77082364910883,Manual,White
Honda,2004,26771.406494838528,Electric,1.9,70.97474544055243,Manual,Black
Audi,2017,33438.206672683045,Diesel,3.2,110.92539933667524,Automatic,Blue
Audi,2002,10000.0,Petrol,1.5,114.53442406500862,Manual,Red
Ford,2009,35670.927342355324,Hybrid,4.4,135.07234897894858,Manual,Blue
Audi,2010,23103.074172603934,Hybrid,3.8,70.17197058896274,Automatic,White
BMW,2018,43407.24114688941,Hybrid,1.8,69.7720266672444,Automatic,Gray
Tesla,2013,36317.985623507775,Hybrid,3.9,156.93915629862735,Manual,Yellow
Toyota,2020,37328.70777720984,Hybrid,1.3,152.18786809031857,Manual,Gray
Toyota,2010,37517.49123927801,Petrol,4.1,100.65884818457465,Automatic,Red
Toyota,2020,26326.391729557974,Hybrid,,165.80035742042568,Automatic,Green
Audi,2003,27919.269672599956,Hybrid,1.5,124.9885260136753,Manual,White
Mercedes,2021,16464.773830941733,Diesel,3.2,154.12460588654977,Manual,White
Honda,2005,41956.1451833351,Electric,1.8,111.28685586162119,Automatic,Black
Honda,2016,19694.54285064133,Electric,3.7,129.36195252672945,Manual,Gray
Audi,2021,29881.360332725515,Electric,3.8,109.77180908411759,Automatic,Black
BMW,2018,,Electric,4.0,170.12363962894648,Manual,White
BMW,2012,42273.96042337818,Petrol,4.6,115.11002017025403,Automatic,Red
Chevrolet,2021,27993.259608752123,Electric,3.6,117.41578040862116,Automatic,Green
Audi,2009,16351.318108608408,Diesel,3.0,71.54182273342688,Automatic,Gray
Hyundai,2010,31848.5818415643,Petrol,,116.35389870500113,Automatic,Yellow
Ford,2005,32665.08273454672,Hybrid,4.6,172.2496274474989,Automatic,Black
Toyota,2001,33391.60594346015,Diesel,4.1,160.62988067276754,Automatic,Red
Ford,2000,27555.531453913103,Diesel,4.8,114.52037840845651,Manual,White
Toyota,2010,,Hybrid,4.9,117.24486239877645,Automatic,Blue
Volkswagen,2015,24447.644455880516,Hybrid,2.0,82.63703224855087,Manual,Blue
Volkswagen,2002,31269.72477400215,Diesel,1.7,130.45760202660762,Manual,Gray
Audi,2004,36414.33307304666,Petrol,2.8,129.76460836754526,Automatic,Green
Volkswagen,2014,32105.998991704422,Hybrid,5.0,135.84921773555058,Automatic,Green
Mercedes,2014,29648.301779967434,Electric,1.4,72.30516903386581,Manual,Red
Chevrolet,2003,38990.4513739345,Diesel,3.8,154.7979855860545,Automatic,Black
BMW,2022,32052.17258398731,Diesel,4.4,113.11301374499723,Automatic,Yellow
Mercedes,2003,30248.018183526216,Hybrid,5.0,156.86636883060743,Manual,Red
Ford,2007,30621.329783536235,Hybrid,3.5,126.11617873220221,Automatic,Gray
Ford,2006,20317.001970122055,Electric,2.5,162.87811800861903,Automatic,White
Volkswagen,2016,21279.444250084067,Electric,1.7,139.47360181673298,Automatic,Green
BMW,2014,29006.126037138492,Electric,4.9,94.8556489903623,Automatic,Red
Chevrolet,2004,24100.66977668303,Electric,,144.6119243602699,Automatic,Gray
Toyota,2012,29638.04370855157,Diesel,4.2,150.5213912261744,Manual,Yellow
Mercedes,2003,36853.66652011624,Hybrid,4.8,126.30657625554358,Automatic,Gray
Chevrolet,2021,35645.84486147133,Petrol,1.2,111.56642141327653,Manual,Black
Tesla,2016,33140.40467612197,Hybrid,3.5,147.7146270838605,Automatic,White
Honda,2021,36757.98398909225,Hybrid,2.1,154.60394872933216,Manual,Red
Volkswagen,2016,38242.627086730754,Electric,4.1,80.64523187258789,Automatic,Gray
Toyota,2013,37953.356788511446,Electric,1.4,124.04603975358624,Automatic,White
Tesla,2013,,Diesel,2.0,114.0983091707412,Automatic,Black
Toyota,2016,20409.48340072127,Electric,4.4,176.87649055396116,Automatic,Yellow
Toyota,2007,14870.872304195234,Diesel,4.0,98.55844838848348,Manual,Gray
Volkswagen,2001,23758.17933867988,Hybrid,5.0,136.65739179726046,Manual,Black
Toyota,2012,26345.672948408752,Hybrid,3.6,140.78024396296428,Automatic,White
Chevrolet,2021,37428.78816837529,Hybrid,2.2,121.85706906248258,Manual,Black
Chevrolet,2015,29228.114202985646,Diesel,3.2,161.43847243211624,Manual,Red
Tesla,2015,26161.459087749223,Diesel,4.8,117.15994015299061,Manual,Black
Ford,2005,31308.269648822574,Diesel,3.6,83.31136589432086,Manual,Yellow
BMW,2021,34286.64813729314,Electric,4.5,164.0554516586091,Manual,Blue
Mercedes,2003,36205.98273941151,Petrol,1.1,106.60101795631624,Manual,Blue
Mercedes,2002,26695.79443427644,Electric,2.5,122.83798295208356,Manual,Blue
Hyundai,2005,22343.885360528202,Petrol,4.7,115.31844583932259,Automatic,Blue
Volkswagen,2003,23771.582185732885,Electric,1.2,91.65977041030837,Automatic,Red
Audi,2017,30960.993447564553,Hybrid,3.1,92.49842025660509,Manual,Gray
Audi,2005,21581.864193648013,Diesel,2.4,73.7779125791823,Manual,Blue
Tesla,2004,37586.41048366545,Electric,3.6,135.56835395600234,Manual,Green
Toyota,2008,21658.703149539004,Diesel,1.6,141.59276490080103,Automatic,Blue
Toyota,2010,,Electric,3.6,127.45484603012137,Manual,Yellow
Volkswagen,2005,31242.828615511702,Hybrid,5.0,138.28773503644476,Automatic,Gray
Honda,2015,27791.955079400737,Diesel,2.1,116.06806375101851,Automatic,Blue
Ford,2018,33769.58641711047,Hybrid,2.8,126.05383046827902,Manual,Green
Hyundai,2010,26007.465851482877,Petrol,1.1,119.15743603967645,Manual,Gray
Chevrolet,2020,33225.03644450773,Diesel,2.7,117.8433449863619,Automatic,Blue
Toyota,2014,38057.62862834589,Electric,2.6,87.49201843934861,Automatic,Green
Hyundai,2008,25013.227172321418,Diesel,3.3,159.5061375152588,Automatic,Gray
Mercedes,2018,34100.69929055744,Petrol,2.0,111.31848099901755,Manual,Gray
Honda,2018,44366.206212879246,Petrol,2.3,106.1017471476358,Manual,White
Chevrolet,2008,36170.58436035414,Electric,3.4,103.13612829708887,Automatic,Black
Volkswagen,2022,23654.230940677444,Hybrid,4.6,108.449369536311,Manual,Gray
Hyundai,2003,32678.858162615797,Diesel,1.9,108.7585489490494,Automatic,Blue
Tesla,2009,19587.040422264352,Hybrid,3.7,125.88400731102122,Automatic,Red
Chevrolet,2008,20738.362067621652,Hybrid,3.1,69.49897138783831,Automatic,Gray
Volkswagen,2018,41934.038910478346,Electric,1.4,94.18776965423478,Manual,Blue
Audi,2014,33263.26304059175,Diesel,3.3,164.6178763704605,Automatic,Gray
Volkswagen,2018,42307.04131343165,Petrol,3.8,162.54806416906382,Automatic,White
Volkswagen,2001,33409.203331414676,Electric,3.4,112.1754826683955,Manual,Red
Chevrolet,2009,25636.715042533186,Hybrid,1.4,194.85550276789357,Automatic,Red
Honda,2018,30345.449178817467,Petrol,4.4,141.02682402974605,Automatic,Blue
Chevrolet,2016,32145.052613257485,Hybrid,1.2,164.15919366030508,Automatic,Black
BMW,2019,47708.889628966586,Diesel,1.9,122.73950310325269,Automatic,Yellow
Ford,2020,35624.18614165904,Hybrid,3.5,112.48779866634007,Automatic,White
Honda,2001,24052.412336061992,Petrol,1.9,148.577769202412,Automatic,Black
Tesla,2018,28453.127023658104,Diesel,1.4,153.53104352800563,Automatic,Red
Honda,2016,33782.359998155625,Electric,3.0,111.84210019509143,Automatic,Yellow
Mercedes,2017,21295.475463032533,Hybrid,3.9,133.21772776963095,Automatic,Green
Tesla,2016,29857.564477831726,Diesel,2.6,50.0,Manual,Red
Audi,2001,28361.497299463314,Diesel,3.8,100.49753047682307,Manual,Yellow
Chevrolet,2018,33886.383521795695,Electric,4.4,162.82771373705023,Automatic,Green
Volkswagen,2000,29209.515898403424,Electric,4.8,103.95379037873593,Manual,Black
Chevrolet,2010,18815.342827107415,Petrol,1.9,118.40602224726085,Manual,Green
Mercedes,2009,29636.219452289723,Diesel,3.4,116.29864166483694,Manual,Green
Hyundai,2004,36145.88443509093,Diesel,2.1,87.15741865290207,Manual,Gray
Mercedes,2015,41561.613827542824,Petrol,4.5,117.34256170838732,Manual,Black
BMW,2004,37696.8729110818,Hybrid,4.6,113.74377678757456,Automatic,Green
Volkswagen,2022,17234.069092303667,Diesel,2.3,92.5219169876922,Automatic,Black
Volkswagen,2011,19309.7189452943,Diesel,3.6,115.67146590248016,Automatic,Green
Toyota,2003,21542.05749919798,Hybrid,4.6,84.69611953981962,Manual,Gray
Hyundai,2022,42044.829709433005,Electric,3.0,118.53278707565573,Manual,Gray
Toyota,2005,33959.90087697873,Electric,3.9,117.78469768840824,Manual,Green
Audi,2018,51114.570008891766,Electric,4.2,179.18246878943103,Manual,Gray
Ford,2008,40275.37753927885,Petrol,4.5,95.9956453496518,Manual,White
Ford,2011,30763.124777940142,Hybrid,3.1,144.34450671523234,Automatic,Red
Chevrolet,2014,26356.159264799484,Electric,4.8,76.63620663860712,Automatic,Green
Ford,2015,32993.36555853105,Petrol,3.5,193.88191703666126,Manual,Red
Volkswagen,2012,36728.845129048845,Hybrid,1.6,131.8914547264411,Manual,Gray
Mercedes,2020,39687.53943730645,Electric,3.4,127.18004108262407,Manual,Green
Hyundai,2006,,Diesel,2.2,138.37209772339514,Manual,Green
Chevrolet,2022,47535.89904802822,Diesel,2.5,121.93803923181416,Manual,Gray
Chevrolet,2019,29645.176955194765,Electric,4.2,107.5870961668975,Manual,White
Hyundai,2003,39465.68722356086,Electric,4.9,91.88676335088054,Automatic,White
Volkswagen,2010,32693.81987278309,Petrol,4.5,126.07849677362091,Automatic,Blue
Audi,2007,27165.48882602196,Diesel,2.3,157.6059895531788,Automatic,Black
Audi,2005,14291.191366962365,Hybrid,2.8,63.9918904862066,Automatic,Yellow
Chevrolet,2009,20089.131232874177,Electric,4.9,186.41018557473012,Automatic,Red
Audi,2006,39413.884314527335,Hybrid,4.7,94.14453942440667,Manual,Green
Volkswagen,2006,36018.69836839648,Electric,4.9,129.2737934308461,Automatic,Red
BMW,2003,34741.21940324587,Diesel,2.7,98.28872417006815,Manual,White
BMW,2002,42433.225946427985,Electric,4.2,118.26222728418388,Automatic,Black
Toyota,2006,22166.28165220511,Hybrid,4.5,129.8183386972887,Automatic,White
Honda,2003,26223.7803587144,Diesel,1.2,114.66467899266905,Automatic,Yellow
Tesla,2012,26765.06971629273,Electric,2.1,125.35241172638975,Manual,Green
Ford,2019,19290.00207117927,Diesel,4.5,123.30121742180317,Manual,Yellow
Audi,2016,23606.697375933698,Petrol,2.6,136.89879289274646,Automatic,Blue
BMW,2006,21420.001839143348,Hybrid,2.1,134.8623394270958,Automatic,Green
Mercedes,2016,17441.11759534716,Electric,,54.96443320309433,Automatic,Blue
Hyundai,2003,,Electric,2.5,109.97480669015005,Automatic,Blue
Honda,2010,29473.421984741282,Electric,2.0,160.15901036046426,Manual,Green
Toyota,2002,,Hybrid,1.0,145.3419609357161,Manual,Green
Tesla,2010,21846.01893782373,Petrol,1.7,86.53959043025006,Manual,White
BMW,2002,38587.70206515344,Hybrid,4.5,108.8472564183929,Automatic,Black
Toyota,2011,31769.45794788798,Electric,1.3,113.1531570622019,Automatic,Green
Honda,2000,33495.763416975424,Hybrid,2.7,112.66462011659631,Manual,Gray
Hyundai,2003,31158.29191625156,Electric,2.8,115.15921984681583,Automatic,Red
Ford,2013,15171.958159187205,Hybrid,4.1,104.6935067286684,Manual,Gray
BMW,2000,21586.697474908964,Diesel,2.0,90.94603092631965,Manual,Black
Hyundai,2013,34588.63641014855,Hybrid,2.2,183.80737183992213,Manual,Yellow
Tesla,2012,30369.519155476253,Electric,1.1,125.46841828793524,Manual,Green
Audi,2012,16834.371364557963,Electric,4.6,113.52197038064544,Automatic,White
Honda,2014,28260.229227210264,Hybrid,3.7,142.55449040602275,Manual,White
Tesla,2016,34738.9009436702,Hybrid,2.1,73.22513184076391,Manual,Green
Ford,2011,19969.386103445817,Diesel,4.6,136.40673592058647,Automatic,White
Hyundai,2021,26826.90038296696,Petrol,1.3,76.07453710687258,Automatic,Blue
Volkswagen,2022,42146.918353909045,Petrol,2.5,130.87006568246989,Manual,Blue
Ford,2013,34714.532119167256,Diesel,3.3,94.11154195175916,Manual,Blue
Chevrolet,2011,42693.28689868533,Petrol,3.0,141.0227235959341,Automatic,Gray
BMW,2017,,Petrol,3.6,199.72386349000948,Automatic,Green
Audi,2003,38653.48061338754,Electric,2.2,124.62047502938393,Automatic,Green
Honda,2013,21747.41646844914,Electric,4.0,75.1699133531724,Automatic,Yellow
Mercedes,2018,36642.59731102885,Electric,2.6,100.47712524458223,Manual,Red
Hyundai,2012,24280.340014009704,Hybrid,1.5,130.29627628945013,Automatic,White
Volkswagen,2022,,Hybrid,,158.04376573299464,Automatic,White
Mercedes,2017,34061.64167021914,Petrol,4.6,86.50602751030726,Manual,Gray
BMW,2010,35505.86673479537,Hybrid,2.5,176.1940058654479,Automatic,Yellow
BMW,2005,21935.266677886582,Electric,3.4,138.98662568109214,Manual,Yellow
Honda,2008,32531.43830389589,Hybrid,3.8,119.67707190965109,Automatic,Green
Volkswagen,2011,30200.730839135667,Petrol,4.3,145.91409033543783,Automatic,Red
BMW,2018,40035.36329337972,Electric,1.8,82.00033843815918,Manual,Red
Mercedes,2013,24878.82041818264,Petrol,3.3,92.59459235885896,Manual,Gray
Volkswagen,2014,19550.457622184582,Hybrid,4.0,78.76069930701465,Manual,White
Mercedes,2010,16837.39601604547,Diesel,1.8,187.24060731651323,Manual,Black
Ford,2005,27714.55820711188,Diesel,2.9,120.39528223039474,Automatic,Yellow
Tesla,2013,26585.00895326676,Electric,2.9,125.4947457924545,Manual,Black
Volkswagen,2002,27595.014521533478,Petrol,4.4,153.97469090069012,Manual,Red
Toyota,2018,27632.30121193107,Diesel,4.1,77.26470827499766,Manual,Yellow
Tesla,2019,41155.32536100392,Diesel,1.9,95.58800769613407,Automatic,Red
Tesla,2010,28823.87954701292,Electric,1.9,130.6073022145286,Manual,White
Volkswagen,2016,39050.28773354451,Electric,3.9,170.59865599600064,Automatic,Red
Audi,2016,33074.246314625576,Petrol,4.0,146.61716816841127,Manual,Gray
BMW,2022,22697.70341606437,Diesel,1.7,130.68676402199657,Manual,Black
Ford,2002,30067.72401082592,Petrol,2.6,127.74687233908374,Automatic,Yellow
Audi,2013,42364.21233807299,Petrol,4.3,153.77874047711498,Automatic,Black
Audi,2006,38121.34895465246,Electric,1.3,91.06089241761327,Automatic,Red
Toyota,2018,39620.07197644968,Petrol,2.5,128.975317289462,Manual,Gray
Hyundai,2002,34038.60783743236,Hybrid,3.6,134.08534202091357,Manual,Green
Volkswagen,2001,26181.88915517483,Petrol,4.1,112.08501919627994,Manual,Red
Mercedes,2016,43120.40832118411,Diesel,3.6,116.04536114040921,Automatic,Red
BMW,2008,34475.899083969154,Petrol,2.6,71.68911954117729,Automatic,Green
Audi,2021,37447.215759699684,Hybrid,5.0,103.48784617370949,Manual,Gray
Ford,2005,30868.29339164719,Hybrid,1.2,50.0,Automatic,Gray
Hyundai,2020,21732.9082040231,Diesel,3.0,140.17859020008058,Automatic,Blue
Toyota,2008,33159.57659888738,Diesel,3.0,123.72281886821598,Manual,Yellow
Chevrolet,2004,43551.58465886501,Petrol,2.0,115.97502286320714,Manual,Black
BMW,2001,36466.02926919007,Hybrid,3.2,127.76195022455957,Manual,Red
Chevrolet,2021,34430.68262642562,Hybrid,1.9,129.03901935708157,Manual,White
Tesla,2014,23120.896378109843,Petrol,2.8,109.66583117918928,Manual,Red
Audi,2008,42184.34985593043,Diesel,2.7,78.14118807061618,Manual,Red
Honda,2018,40777.92215270231,Hybrid,4.1,134.94132049360576,Manual,White
BMW,2009,15741.944761179513,Petrol,4.8,90.28693238192012,Manual,Green
Mercedes,2003,37431.323790842056,Diesel,1.8,130.50856502612857,Manual,Black
Hyundai,2009,28004.353492143855,Petrol,5.0,159.3066042642748,Manual,Blue
Ford,2007,32333.41439524512,Diesel,4.8,173.17524214370633,Automatic,Gray
BMW,2021,23459.24937722792,Diesel,1.5,131.4053056954137,Manual,Blue
Mercedes,2012,30966.141686996143,Hybrid,4.6,110.71850574055988,Manual,Red
Volkswagen,2006,21197.74582922209,Electric,3.3,105.7861600618402,Manual,Red
Chevrolet,2006,23574.080974237026,Hybrid,4.5,130.1672538284359,Automatic,Yellow
