order_id,customer_id,order_date,order_value,product_name,category
ORD03678,CUST0421,2021-06-03 05:00:00,831.24,Smartphone,Komputery
ORD03679,CUST0897,2021-06-03 06:00:00,3770.87,Tablet,Akcesoria
ORD03680,CUST0707,2021-06-03 07:00:00,4840.88,Laptop,Akcesoria
ORD03681,CUST0367,2021-06-03 08:00:00,3899.97,Monitor,Elektronika
ORD03682,CUST0280,2021-06-03 09:00:00,122.02,Laptop,Elektronika
ORD03683,CUST0283,2021-06-03 10:00:00,3003.43,Tablet,Elektronika
ORD03684,CUST0040,2021-06-03 11:00:00,3480.1,Laptop,Akcesoria
ORD03685,CUST0959,2021-06-03 12:00:00,4129.04,Headphones,Komputery
ORD03686,CUST0189,2021-06-03 13:00:00,289.45,Smartphone,Elektronika
ORD03687,CUST0164,2021-06-03 14:00:00,2405.74,Laptop,Akcesoria
ORD03688,CUST0994,2021-06-03 15:00:00,2681.5,Tablet,Akcesoria
ORD03689,CUST0989,2021-06-03 16:00:00,853.93,Laptop,Komputery
ORD03690,CUST0536,2021-06-03 17:00:00,1619.02,Tablet,Elektronika
ORD03691,CUST0536,2021-06-03 18:00:00,2206.71,Tablet,Akcesoria
ORD03692,CUST0004,2021-06-03 19:00:00,4167.72,Laptop,Elektronika
ORD03693,CUST0835,2021-06-03 20:00:00,4647.74,Smartphone,Elektronika
ORD03694,CUST0290,2021-06-03 21:00:00,3145.83,Laptop,Akcesoria
ORD03695,CUST0953,2021-06-03 22:00:00,1980.78,Tablet,Komputery
ORD03696,CUST0433,2021-06-03 23:00:00,1277.61,Smartphone,Elektronika
ORD03697,CUST0471,2021-06-04 00:00:00,4910.85,Smartphone,Elektronika
ORD03698,CUST0181,2021-06-04 01:00:00,4915.27,Monitor,Akcesoria
ORD03699,CUST0248,2021-06-04 02:00:00,4625.63,Laptop,Elektronika
ORD03700,CUST0628,2021-06-04 03:00:00,3930.49,Monitor,Akcesoria
ORD03701,CUST0279,2021-06-04 04:00:00,1635.64,Tablet,Komputery
ORD03702,CUST0877,2021-06-04 05:00:00,4086.83,Laptop,Akcesoria
ORD03703,CUST0581,2021-06-04 06:00:00,2049.88,Smartphone,Akcesoria
ORD03704,CUST0863,2021-06-04 07:00:00,1640.6,Tablet,Akcesoria
ORD03705,CUST0254,2021-06-04 08:00:00,3726.88,Smartphone,Komputery
ORD03706,CUST0181,2021-06-04 09:00:00,407.47,Laptop,Akcesoria
ORD03707,CUST0830,2021-06-04 10:00:00,252.33,Laptop,Elektronika
ORD03708,CUST0681,2021-06-04 11:00:00,2245.29,Tablet,Elektronika
ORD03709,CUST0825,2021-06-04 12:00:00,2233.74,Tablet,RTV
ORD03710,CUST0509,2021-06-04 13:00:00,4479.26,Smartphone,Elektronika
ORD03711,CUST0761,2021-06-04 14:00:00,639.5,Laptop,Akcesoria
ORD03712,CUST0700,2021-06-04 15:00:00,625.19,Headphones,Komputery
ORD03713,CUST0566,2021-06-04 16:00:00,745.79,Monitor,Akcesoria
ORD03714,CUST0326,2021-06-04 17:00:00,158.38,Laptop,Elektronika
ORD03715,CUST0357,2021-06-04 18:00:00,367.94,Laptop,Elektronika
ORD03716,CUST0825,2021-06-04 19:00:00,3302.75,Headphones,Elektronika
ORD03717,CUST0650,2021-06-04 20:00:00,2163.61,Headphones,Elektronika
ORD03718,CUST0680,2021-06-04 21:00:00,3820.38,Tablet,RTV
ORD03719,CUST0391,2021-06-04 22:00:00,4963.06,Monitor,Komputery
ORD03720,CUST0615,2021-06-04 23:00:00,3298.58,Tablet,Komputery
ORD03721,CUST0934,2021-06-05 00:00:00,261.77,Laptop,Akcesoria
ORD03722,CUST0085,2021-06-05 01:00:00,531.77,Tablet,Elektronika
ORD03723,CUST0317,2021-06-05 02:00:00,4406.21,Tablet,Elektronika
ORD03724,CUST0212,2021-06-05 03:00:00,2642.2,Monitor,Elektronika
ORD03725,CUST0515,2021-06-05 04:00:00,4125.94,Laptop,Akcesoria
ORD03726,CUST0384,2021-06-05 05:00:00,4284.5,Smartphone,Akcesoria
ORD03727,CUST0691,2021-06-05 06:00:00,4639.1,Tablet,Akcesoria
ORD03728,CUST0342,2021-06-05 07:00:00,4749.65,Smartphone,Akcesoria
ORD03729,CUST0815,2021-06-05 08:00:00,2778.58,Smartphone,RTV
ORD03730,CUST0964,2021-06-05 09:00:00,1711.69,Headphones,Elektronika
ORD03731,CUST0988,2021-06-05 10:00:00,4809.71,Smartphone,Akcesoria
ORD03732,CUST0844,2021-06-05 11:00:00,2741.56,Tablet,Elektronika
ORD03733,CUST0038,2021-06-05 12:00:00,330.62,Headphones,Akcesoria
ORD03734,CUST0511,2021-06-05 13:00:00,3217.45,Laptop,Elektronika
ORD03735,CUST0420,2021-06-05 14:00:00,2942.55,Monitor,Akcesoria
ORD03736,CUST0751,2021-06-05 15:00:00,4480.01,Tablet,Elektronika
ORD03737,CUST0169,2021-06-05 16:00:00,3269.4,Smartphone,Elektronika
ORD03738,CUST0965,2021-06-05 17:00:00,1751.77,Smartphone,Komputery
ORD03739,CUST0909,2021-06-05 18:00:00,4831.47,Monitor,Elektronika
ORD03740,CUST0343,2021-06-05 19:00:00,4010.08,Laptop,Elektronika
ORD03741,CUST0826,2021-06-05 20:00:00,3155.78,Smartphone,Akcesoria
ORD03742,CUST0306,2021-06-05 21:00:00,1471.7,Smartphone,Akcesoria
ORD03743,CUST0542,2021-06-05 22:00:00,1873.97,Laptop,Komputery
ORD03744,CUST0702,2021-06-05 23:00:00,3353.15,Smartphone,Akcesoria
ORD03745,CUST0869,2021-06-06 00:00:00,369.18,Monitor,Elektronika
ORD03746,CUST0537,2021-06-06 01:00:00,1290.84,Headphones,Elektronika
ORD03747,CUST0112,2021-06-06 02:00:00,3572.37,Smartphone,Komputery
ORD03748,CUST0411,2021-06-06 03:00:00,2405.29,Smartphone,Elektronika
ORD03749,CUST0947,2021-06-06 04:00:00,2017.94,Tablet,Komputery
ORD03750,CUST0206,2021-06-06 05:00:00,765.77,Laptop,Elektronika
ORD03751,CUST0185,2021-06-06 06:00:00,2214.83,Headphones,Komputery
ORD03752,CUST0382,2021-06-06 07:00:00,3855.75,Headphones,RTV
ORD03753,CUST0496,2021-06-06 08:00:00,1327.42,Headphones,Akcesoria
ORD03754,CUST0379,2021-06-06 09:00:00,36.94,Smartphone,Akcesoria
ORD03755,CUST0047,2021-06-06 10:00:00,3345.84,Smartphone,Akcesoria
ORD03756,CUST0886,2021-06-06 11:00:00,4863.41,Laptop,Akcesoria
ORD03757,CUST0740,2021-06-06 12:00:00,3038.06,Smartphone,Akcesoria
ORD03758,CUST0551,2021-06-06 13:00:00,608.41,Smartphone,Elektronika
ORD03759,CUST0528,2021-06-06 14:00:00,1610.46,Monitor,Akcesoria
ORD03760,CUST0504,2021-06-06 15:00:00,4339.53,Headphones,Elektronika
ORD03761,CUST0022,2021-06-06 16:00:00,1170.51,Monitor,Elektronika
ORD03762,CUST0213,2021-06-06 17:00:00,3042.4,Headphones,Akcesoria
ORD03763,CUST0310,2021-06-06 18:00:00,2019.33,Laptop,Elektronika
ORD03764,CUST0661,2021-06-06 19:00:00,1047.14,Tablet,Komputery
ORD03765,CUST0968,2021-06-06 20:00:00,4068.9,Laptop,Komputery
ORD03766,CUST0753,2021-06-06 21:00:00,3716.73,Laptop,RTV
ORD03767,CUST0272,2021-06-06 22:00:00,3311.34,Smartphone,Akcesoria
ORD03768,CUST0571,2021-06-06 23:00:00,1189.32,Tablet,Akcesoria
ORD03769,CUST0799,2021-06-07 00:00:00,498.31,Tablet,Elektronika
ORD03770,CUST0938,2021-06-07 01:00:00,2885.04,Laptop,Akcesoria
ORD03771,CUST0202,2021-06-07 02:00:00,2772.85,Laptop,Elektronika
ORD03772,CUST0032,2021-06-07 03:00:00,950.04,Laptop,Elektronika
ORD03773,CUST0443,2021-06-07 04:00:00,290.67,Laptop,Komputery
ORD03774,CUST0162,2021-06-07 05:00:00,412.74,Laptop,Elektronika
ORD03775,CUST0767,2021-06-07 06:00:00,4963.93,Tablet,Elektronika
ORD03776,CUST0254,2021-06-07 07:00:00,3920.08,Headphones,Komputery
ORD03777,CUST0521,2021-06-07 08:00:00,4610.72,Smartphone,Elektronika
ORD03778,CUST0977,2021-06-07 09:00:00,983.32,Tablet,Elektronika
ORD03779,CUST0651,2021-06-07 10:00:00,4803.24,Laptop,Elektronika
ORD03780,CUST0480,2021-06-07 11:00:00,721.85,Monitor,Komputery
ORD03781,CUST0010,2021-06-07 12:00:00,2550.32,Smartphone,Akcesoria
ORD03782,CUST0726,2021-06-07 13:00:00,4150.18,Headphones,Akcesoria
ORD03783,CUST0505,2021-06-07 14:00:00,1755.52,Monitor,Elektronika
ORD03784,CUST0785,2021-06-07 15:00:00,2129.89,Headphones,Akcesoria
ORD03785,CUST0836,2021-06-07 16:00:00,649.64,Laptop,Akcesoria
ORD03786,CUST0560,2021-06-07 17:00:00,623.38,Tablet,Elektronika
ORD03787,CUST0436,2021-06-07 18:00:00,3101.65,Laptop,Akcesoria
ORD03788,CUST0111,2021-06-07 19:00:00,3380.91,Laptop,Akcesoria
ORD03789,CUST0153,2021-06-07 20:00:00,3888.89,Laptop,Akcesoria
ORD03790,CUST0635,2021-06-07 21:00:00,2787.84,Monitor,Akcesoria
ORD03791,CUST0917,2021-06-07 22:00:00,3232.34,Monitor,Elektronika
ORD03792,CUST0869,2021-06-07 23:00:00,77.45,Laptop,Akcesoria
ORD03793,CUST0102,2021-06-08 00:00:00,819.23,Smartphone,Akcesoria
ORD03794,CUST0753,2021-06-08 01:00:00,4924.72,Monitor,Akcesoria
ORD03795,CUST0833,2021-06-08 02:00:00,389.21,Smartphone,Akcesoria
ORD03796,CUST0191,2021-06-08 03:00:00,3397.15,Smartphone,Komputery
ORD03797,CUST0729,2021-06-08 04:00:00,888.65,Smartphone,Komputery
ORD03798,CUST0563,2021-06-08 05:00:00,3586.43,Tablet,Akcesoria
ORD03799,CUST0804,2021-06-08 06:00:00,3532.89,Smartphone,Komputery
ORD03800,CUST0081,2021-06-08 07:00:00,1178.65,Tablet,Elektronika
ORD03801,CUST0489,2021-06-08 08:00:00,1355.48,Smartphone,Komputery
ORD03802,CUST0895,2021-06-08 09:00:00,3277.31,Laptop,Akcesoria
ORD03803,CUST0088,2021-06-08 10:00:00,1956.53,Smartphone,Elektronika
ORD03804,CUST0194,2021-06-08 11:00:00,980.79,Laptop,Elektronika
ORD03805,CUST0104,2021-06-08 12:00:00,3661.08,Smartphone,Elektronika
ORD03806,CUST0783,2021-06-08 13:00:00,779.2,Laptop,Elektronika
ORD03807,CUST0096,2021-06-08 14:00:00,4279.66,Headphones,Elektronika
ORD03808,CUST0423,2021-06-08 15:00:00,2578.2,Smartphone,Elektronika
ORD03809,CUST0891,2021-06-08 16:00:00,537.45,Tablet,Komputery
ORD03810,CUST0198,2021-06-08 17:00:00,3473.42,Monitor,Elektronika
ORD03811,CUST0001,2021-06-08 18:00:00,2600.62,Headphones,Elektronika
ORD03812,CUST0407,2021-06-08 19:00:00,1497.31,Monitor,Komputery
ORD03813,CUST0378,2021-06-08 20:00:00,2118.47,Smartphone,Elektronika
ORD03814,CUST0167,2021-06-08 21:00:00,1498.71,Laptop,Komputery
ORD03815,CUST0509,2021-06-08 22:00:00,1322.5,Monitor,Akcesoria
ORD03816,CUST0638,2021-06-08 23:00:00,826.41,Headphones,Elektronika
ORD03817,CUST0313,2021-06-09 00:00:00,1820.21,Headphones,Elektronika
ORD03818,CUST0593,2021-06-09 01:00:00,1262.43,Tablet,Elektronika
ORD03819,CUST0418,2021-06-09 02:00:00,3420.34,Tablet,Elektronika
ORD03820,CUST0763,2021-06-09 03:00:00,3422.54,Laptop,Elektronika
ORD03821,CUST0681,2021-06-09 04:00:00,2514.18,Tablet,Elektronika
ORD03822,CUST0477,2021-06-09 05:00:00,3891.94,Laptop,Elektronika
ORD03823,CUST0073,2021-06-09 06:00:00,4208.29,Laptop,Akcesoria
ORD03824,CUST0141,2021-06-09 07:00:00,2903.03,Smartphone,Elektronika
ORD03825,CUST0582,2021-06-09 08:00:00,3098.49,Smartphone,Komputery
ORD03826,CUST0262,2021-06-09 09:00:00,1421.6,Laptop,Elektronika
ORD03827,CUST0340,2021-06-09 10:00:00,4475.4,Headphones,Komputery
ORD03828,CUST0308,2021-06-09 11:00:00,130.79,Headphones,Elektronika
ORD03829,CUST0245,2021-06-09 12:00:00,1749.53,Tablet,Komputery
ORD03830,CUST0515,2021-06-09 13:00:00,3611.78,Smartphone,Elektronika
ORD03831,CUST0337,2021-06-09 14:00:00,409.65,Monitor,Akcesoria
ORD03832,CUST0575,2021-06-09 15:00:00,924.02,Laptop,Elektronika
ORD03833,CUST0561,2021-06-09 16:00:00,2950.54,Tablet,Akcesoria
ORD03834,CUST0076,2021-06-09 17:00:00,2804.37,Laptop,Elektronika
ORD03835,CUST0880,2021-06-09 18:00:00,3697.25,Smartphone,Akcesoria
ORD03836,CUST0175,2021-06-09 19:00:00,4064.94,Smartphone,Elektronika
ORD03837,CUST0109,2021-06-09 20:00:00,651.61,Tablet,Akcesoria
ORD03838,CUST0183,2021-06-09 21:00:00,101.72,Laptop,Elektronika
ORD03839,CUST0192,2021-06-09 22:00:00,3451.3,Laptop,Elektronika
ORD03840,CUST0065,2021-06-09 23:00:00,1513.95,Smartphone,Akcesoria
ORD03841,CUST0849,2021-06-10 00:00:00,3133.66,Smartphone,RTV
ORD03842,CUST0963,2021-06-10 01:00:00,761.22,Tablet,Akcesoria
ORD03843,CUST0474,2021-06-10 02:00:00,2350.51,Smartphone,Akcesoria
ORD03844,CUST0783,2021-06-10 03:00:00,2527.08,Smartphone,Akcesoria
ORD03845,CUST0100,2021-06-10 04:00:00,2929.54,Laptop,Akcesoria
ORD03846,CUST0544,2021-06-10 05:00:00,2570.72,Laptop,Elektronika
ORD03847,CUST0864,2021-06-10 06:00:00,2483.5,Smartphone,Elektronika
ORD03848,CUST0128,2021-06-10 07:00:00,1670.34,Tablet,Komputery
ORD03849,CUST0452,2021-06-10 08:00:00,365.19,Laptop,Akcesoria
ORD03850,CUST0914,2021-06-10 09:00:00,456.71,Laptop,Akcesoria
ORD03851,CUST0369,2021-06-10 10:00:00,2174.55,Smartphone,Akcesoria
ORD03852,CUST0851,2021-06-10 11:00:00,1785.41,Laptop,Elektronika
ORD03853,CUST0043,2021-06-10 12:00:00,2585.51,Smartphone,Elektronika
ORD03854,CUST0884,2021-06-10 13:00:00,1531.14,Smartphone,Akcesoria
ORD03855,CUST0419,2021-06-10 14:00:00,3442.67,Laptop,Elektronika
ORD03856,CUST0488,2021-06-10 15:00:00,4321.13,Laptop,Elektronika
ORD03857,CUST0078,2021-06-10 16:00:00,1501.33,Headphones,Akcesoria
ORD03858,CUST0826,2021-06-10 17:00:00,972.99,Tablet,RTV
ORD03859,CUST0801,2021-06-10 18:00:00,589.74,Tablet,Elektronika
ORD03860,CUST0270,2021-06-10 19:00:00,3085.11,Smartphone,Akcesoria
ORD03861,CUST0674,2021-06-10 20:00:00,2224.84,Tablet,Elektronika
ORD03862,CUST0701,2021-06-10 21:00:00,948.2,Monitor,Elektronika
ORD03863,CUST0759,2021-06-10 22:00:00,3269.15,Tablet,Komputery
ORD03864,CUST0900,2021-06-10 23:00:00,750.93,Laptop,Komputery
ORD03865,CUST0728,2021-06-11 00:00:00,2775.96,Smartphone,Elektronika
ORD03866,CUST0315,2021-06-11 01:00:00,2640.47,Smartphone,Akcesoria
ORD03867,CUST0925,2021-06-11 02:00:00,3673.8,Smartphone,Elektronika
ORD03868,CUST0851,2021-06-11 03:00:00,285.0,Smartphone,Komputery
ORD03869,CUST0902,2021-06-11 04:00:00,4440.49,Headphones,Elektronika
ORD03870,CUST0889,2021-06-11 05:00:00,3517.93,Tablet,Komputery
ORD03871,CUST0993,2021-06-11 06:00:00,1088.47,Laptop,Akcesoria
ORD03872,CUST0945,2021-06-11 07:00:00,925.19,Laptop,Elektronika
ORD03873,CUST0168,2021-06-11 08:00:00,2163.98,Smartphone,Komputery
ORD03874,CUST0339,2021-06-11 09:00:00,4089.65,Laptop,RTV
ORD03875,CUST0193,2021-06-11 10:00:00,4216.32,Smartphone,Elektronika
ORD03876,CUST0453,2021-06-11 11:00:00,2607.08,Smartphone,Komputery
ORD03877,CUST0283,2021-06-11 12:00:00,4305.45,Smartphone,Komputery
ORD03878,CUST0336,2021-06-11 13:00:00,37.16,Monitor,Komputery
ORD03879,CUST0390,2021-06-11 14:00:00,185.52,Smartphone,RTV
ORD03880,CUST1000,2021-06-11 15:00:00,4559.99,Laptop,Akcesoria
ORD03881,CUST0525,2021-06-11 16:00:00,3878.91,Laptop,Akcesoria
ORD03882,CUST0240,2021-06-11 17:00:00,2259.02,Smartphone,Komputery
ORD03883,CUST0832,2021-06-11 18:00:00,3770.51,Laptop,Akcesoria
ORD03884,CUST0958,2021-06-11 19:00:00,4778.64,Tablet,Akcesoria
ORD03885,CUST0483,2021-06-11 20:00:00,3862.73,Laptop,Elektronika
ORD03886,CUST0659,2021-06-11 21:00:00,4213.43,Smartphone,Komputery
ORD03887,CUST0716,2021-06-11 22:00:00,3805.43,Headphones,Akcesoria
ORD03888,CUST0592,2021-06-11 23:00:00,849.37,Laptop,Akcesoria
ORD03889,CUST0891,2021-06-12 00:00:00,4169.53,Smartphone,Akcesoria
ORD03890,CUST0555,2021-06-12 01:00:00,983.59,Smartphone,Elektronika
ORD03891,CUST0458,2021-06-12 02:00:00,4464.13,Tablet,Elektronika
ORD03892,CUST0089,2021-06-12 03:00:00,2298.66,Smartphone,Akcesoria
ORD03893,CUST0660,2021-06-12 04:00:00,3388.11,Smartphone,Akcesoria
ORD03894,CUST0095,2021-06-12 05:00:00,2491.23,Tablet,Komputery
ORD03895,CUST0452,2021-06-12 06:00:00,479.01,Smartphone,Akcesoria
ORD03896,CUST0428,2021-06-12 07:00:00,1460.7,Smartphone,RTV
ORD03897,CUST0151,2021-06-12 08:00:00,4918.82,Laptop,Elektronika
ORD03898,CUST0514,2021-06-12 09:00:00,4803.97,Tablet,RTV
ORD03899,CUST0376,2021-06-12 10:00:00,1609.23,Headphones,Elektronika
ORD03900,CUST0022,2021-06-12 11:00:00,4981.52,Monitor,Akcesoria
ORD03901,CUST0883,2021-06-12 12:00:00,4229.3,Monitor,Akcesoria
ORD03902,CUST0313,2021-06-12 13:00:00,3058.69,Tablet,Elektronika
ORD03903,CUST0997,2021-06-12 14:00:00,210.22,Tablet,Elektronika
ORD03904,CUST0840,2021-06-12 15:00:00,4508.22,Tablet,Elektronika
ORD03905,CUST0519,2021-06-12 16:00:00,2791.57,Smartphone,Komputery
ORD03906,CUST0206,2021-06-12 17:00:00,4343.7,Smartphone,Elektronika
ORD03907,CUST0952,2021-06-12 18:00:00,4173.8,Smartphone,RTV
ORD03908,CUST0375,2021-06-12 19:00:00,4166.7,Smartphone,Elektronika
ORD03909,CUST0451,2021-06-12 20:00:00,3493.89,Tablet,RTV
ORD03910,CUST0626,2021-06-12 21:00:00,1464.16,Smartphone,Elektronika
ORD03911,CUST0784,2021-06-12 22:00:00,1687.44,Laptop,Elektronika
ORD03912,CUST0595,2021-06-12 23:00:00,1549.26,Laptop,Elektronika
ORD03913,CUST0179,2021-06-13 00:00:00,110.03,Headphones,Komputery
ORD03914,CUST0210,2021-06-13 01:00:00,2917.02,Tablet,Akcesoria
ORD03915,CUST0500,2021-06-13 02:00:00,3497.18,Smartphone,Elektronika
ORD03916,CUST0464,2021-06-13 03:00:00,4270.79,Smartphone,Elektronika
ORD03917,CUST0840,2021-06-13 04:00:00,709.43,Smartphone,Elektronika
ORD03918,CUST0124,2021-06-13 05:00:00,2725.47,Laptop,Akcesoria
ORD03919,CUST0993,2021-06-13 06:00:00,49.96,Smartphone,Elektronika
ORD03920,CUST0113,2021-06-13 07:00:00,484.52,Tablet,Komputery
ORD03921,CUST0012,2021-06-13 08:00:00,280.52,Smartphone,Akcesoria
ORD03922,CUST0126,2021-06-13 09:00:00,3630.14,Smartphone,Komputery
ORD03923,CUST0565,2021-06-13 10:00:00,414.49,Laptop,Akcesoria
ORD03924,CUST0331,2021-06-13 11:00:00,3585.1,Smartphone,Elektronika
ORD03925,CUST0901,2021-06-13 12:00:00,1255.63,Laptop,RTV
ORD03926,CUST0283,2021-06-13 13:00:00,4389.79,Smartphone,Elektronika
ORD03927,CUST0140,2021-06-13 14:00:00,4067.62,Smartphone,Akcesoria
ORD03928,CUST0401,2021-06-13 15:00:00,4789.57,Headphones,Komputery
ORD03929,CUST0902,2021-06-13 16:00:00,4419.97,Smartphone,Elektronika
ORD03930,CUST0097,2021-06-13 17:00:00,4667.31,Smartphone,Elektronika
ORD03931,CUST0517,2021-06-13 18:00:00,4295.12,Smartphone,Elektronika
ORD03932,CUST0569,2021-06-13 19:00:00,3469.98,Tablet,Elektronika
ORD03933,CUST0924,2021-06-13 20:00:00,859.59,Laptop,Elektronika
ORD03934,CUST0846,2021-06-13 21:00:00,1365.82,Tablet,Elektronika
ORD03935,CUST0069,2021-06-13 22:00:00,1071.51,Monitor,Elektronika
ORD03936,CUST0118,2021-06-13 23:00:00,3021.89,Laptop,Komputery
ORD03937,CUST0888,2021-06-14 00:00:00,2523.06,Tablet,Akcesoria
ORD03938,CUST0059,2021-06-14 01:00:00,4336.73,Headphones,Akcesoria
ORD03939,CUST0033,2021-06-14 02:00:00,4763.84,Smartphone,Akcesoria
ORD03940,CUST0318,2021-06-14 03:00:00,2030.25,Tablet,Komputery
ORD03941,CUST0050,2021-06-14 04:00:00,2536.69,Smartphone,Komputery
ORD03942,CUST0880,2021-06-14 05:00:00,4857.87,Smartphone,Komputery
ORD03943,CUST0489,2021-06-14 06:00:00,1388.43,Tablet,Komputery
ORD03944,CUST0019,2021-06-14 07:00:00,3964.03,Tablet,Elektronika
ORD03945,CUST0726,2021-06-14 08:00:00,1133.95,Monitor,Akcesoria
ORD03946,CUST0197,2021-06-14 09:00:00,3410.49,Laptop,Akcesoria
ORD03947,CUST0891,2021-06-14 10:00:00,1275.54,Smartphone,Akcesoria
ORD03948,CUST0450,2021-06-14 11:00:00,4419.83,Laptop,Akcesoria
ORD03949,CUST0990,2021-06-14 12:00:00,2811.77,Laptop,Elektronika
ORD03950,CUST0559,2021-06-14 13:00:00,937.81,Smartphone,Elektronika
ORD03951,CUST0679,2021-06-14 14:00:00,1129.6,Smartphone,RTV
ORD03952,CUST0452,2021-06-14 15:00:00,2474.31,Laptop,Akcesoria
ORD03953,CUST0289,2021-06-14 16:00:00,4808.39,Laptop,Elektronika
ORD03954,CUST0141,2021-06-14 17:00:00,3850.51,Smartphone,Elektronika
ORD03955,CUST0084,2021-06-14 18:00:00,2446.67,Monitor,Akcesoria
ORD03956,CUST0694,2021-06-14 19:00:00,1695.22,Tablet,Akcesoria
ORD03957,CUST0391,2021-06-14 20:00:00,2750.85,Laptop,Akcesoria
ORD03958,CUST0591,2021-06-14 21:00:00,3744.32,Headphones,Elektronika
ORD03959,CUST0215,2021-06-14 22:00:00,3921.8,Tablet,Elektronika
ORD03960,CUST0526,2021-06-14 23:00:00,1629.8,Headphones,Elektronika
ORD03961,CUST0215,2021-06-15 00:00:00,3608.58,Smartphone,Akcesoria
ORD03962,CUST0403,2021-06-15 01:00:00,3292.37,Smartphone,Elektronika
ORD03963,CUST0128,2021-06-15 02:00:00,4795.97,Headphones,Elektronika
ORD03964,CUST0822,2021-06-15 03:00:00,4656.14,Laptop,Akcesoria
ORD03965,CUST0477,2021-06-15 04:00:00,3949.0,Monitor,Komputery
ORD03966,CUST0760,2021-06-15 05:00:00,3619.74,Headphones,Elektronika
ORD03967,CUST0404,2021-06-15 06:00:00,1377.47,Monitor,Komputery
ORD03968,CUST0029,2021-06-15 07:00:00,4231.37,Smartphone,RTV
ORD03969,CUST0792,2021-06-15 08:00:00,2143.25,Laptop,RTV
ORD03970,CUST0338,2021-06-15 09:00:00,1368.48,Smartphone,Komputery
ORD03971,CUST0831,2021-06-15 10:00:00,1926.96,Monitor,Komputery
ORD03972,CUST0714,2021-06-15 11:00:00,4181.32,Smartphone,Elektronika
ORD03973,CUST0361,2021-06-15 12:00:00,751.68,Smartphone,Akcesoria
ORD03974,CUST0569,2021-06-15 13:00:00,2286.23,Smartphone,Akcesoria
ORD03975,CUST0392,2021-06-15 14:00:00,2466.86,Smartphone,Akcesoria
ORD03976,CUST0218,2021-06-15 15:00:00,192.78,Laptop,Akcesoria
ORD03977,CUST0574,2021-06-15 16:00:00,986.77,Smartphone,Akcesoria
ORD03978,CUST0669,2021-06-15 17:00:00,4135.44,Headphones,RTV
ORD03979,CUST0202,2021-06-15 18:00:00,4155.53,Laptop,Elektronika
ORD03980,CUST0017,2021-06-15 19:00:00,1469.15,Headphones,Elektronika
ORD03981,CUST0322,2021-06-15 20:00:00,4375.74,Tablet,Akcesoria
ORD03982,CUST0518,2021-06-15 21:00:00,3861.2,Tablet,Elektronika
ORD03983,CUST0570,2021-06-15 22:00:00,2095.36,Tablet,Akcesoria
ORD03984,CUST0325,2021-06-15 23:00:00,3744.55,Laptop,Elektronika
ORD03985,CUST0412,2021-06-16 00:00:00,4807.06,Smartphone,Akcesoria
ORD03986,CUST0318,2021-06-16 01:00:00,2300.26,Tablet,Akcesoria
ORD03987,CUST0681,2021-06-16 02:00:00,1199.75,Smartphone,Elektronika
ORD03988,CUST0965,2021-06-16 03:00:00,4709.66,Smartphone,Elektronika
ORD03989,CUST0082,2021-06-16 04:00:00,3022.68,Laptop,Elektronika
ORD03990,CUST0474,2021-06-16 05:00:00,535.27,Tablet,Elektronika
ORD03991,CUST0468,2021-06-16 06:00:00,2867.69,Smartphone,Akcesoria
ORD03992,CUST0425,2021-06-16 07:00:00,2507.9,Smartphone,Akcesoria
ORD03993,CUST0945,2021-06-16 08:00:00,4279.39,Laptop,Elektronika
ORD03994,CUST0731,2021-06-16 09:00:00,2658.17,Monitor,Akcesoria
ORD03995,CUST0689,2021-06-16 10:00:00,1283.61,Smartphone,Elektronika
ORD03996,CUST0204,2021-06-16 11:00:00,3381.46,Tablet,Komputery
ORD03997,CUST0583,2021-06-16 12:00:00,2717.45,Smartphone,Elektronika
ORD03998,CUST0387,2021-06-16 13:00:00,1172.89,Tablet,Komputery
ORD03999,CUST0778,2021-06-16 14:00:00,2872.4,Laptop,Akcesoria
ORD04000,CUST0098,2021-06-16 15:00:00,4109.46,Tablet,Akcesoria
ORD04001,CUST0345,2021-06-16 16:00:00,152.57,Smartphone,Komputery
ORD04002,CUST0803,2021-06-16 17:00:00,3157.95,Smartphone,Komputery
ORD04003,CUST0208,2021-06-16 18:00:00,1754.43,Tablet,RTV
ORD04004,CUST0514,2021-06-16 19:00:00,1470.43,Tablet,Akcesoria
ORD04005,CUST0636,2021-06-16 20:00:00,1969.01,Tablet,Elektronika
ORD04006,CUST0792,2021-06-16 21:00:00,1716.69,Headphones,Komputery
ORD04007,CUST0586,2021-06-16 22:00:00,4162.87,Laptop,Elektronika
ORD04008,CUST0166,2021-06-16 23:00:00,1381.24,Monitor,Komputery
ORD04009,CUST0022,2021-06-17 00:00:00,3668.43,Laptop,Akcesoria
ORD04010,CUST0154,2021-06-17 01:00:00,479.36,Tablet,RTV
ORD04011,CUST0939,2021-06-17 02:00:00,4757.47,Smartphone,Komputery
ORD04012,CUST0439,2021-06-17 03:00:00,3115.36,Smartphone,Elektronika
ORD04013,CUST0295,2021-06-17 04:00:00,3536.53,Smartphone,Akcesoria
ORD04014,CUST0219,2021-06-17 05:00:00,1497.22,Smartphone,Elektronika
ORD04015,CUST0669,2021-06-17 06:00:00,2066.36,Laptop,Elektronika
ORD04016,CUST0495,2021-06-17 07:00:00,1126.65,Smartphone,Akcesoria
